	1	2	3	4	5	6	7	8	9	10	20	30	40	50	60	70	80	90	100	200	300	400	500	600	700	800	900	1000
0.01	0.6444694543283491	1.1212695723089119	1.8768344713070886	2.657770614709084	3.9418183645145137	4.139359546190944	5.137845856779591	6.077732780922497	5.645540188781101	6.6058172164383455	15.319296146919449	18.116915007281225	27.122909329823948	32.82188437595062	25.643202491326868	34.27156255871019	59.06922174078484	57.378842288503904	69.86736928510746	123.83995494337702	131.79608616985962	275.722427115119	238.42858516587347	412.6838920398929	426.3854411721661	575.8104730732005	633.5274455968867	660.3214766705169
0.02	0.6567555592986123	0.9712313210591448	1.8799800285236192	2.4811563799065937	2.45500126947665	4.177791136128803	4.182597528670465	3.7386590128265658	3.944646235980464	4.254163269908545	11.895454899812183	18.089319143553357	22.220413332170978	22.524545202849893	37.708153514190165	33.49654651823674	50.84209168779289	52.68813602217715	57.44992626021691	92.7118146012974	157.22971230468943	190.4841889745135	320.3778499331698	273.1554428237282	294.6413326037897	347.3350865037344	398.9892355171868	451.51934189789773
0.03	0.5833372530776672	1.2127758847280758	1.691872909098277	1.9544710319889869	2.826537110788217	3.509025137366442	4.327230130760766	4.887333931612724	5.57202879663064	4.924697383125147	10.181311651156008	17.135108806401803	18.410004346112842	22.635325903794023	34.43356359722084	39.00202785240704	49.206123671992316	44.549004477326974	46.488547104213964	119.33312530087218	172.07773739649286	255.38782139333208	273.9426115109416	278.9660079886391	417.59896929423974	377.06397948146883	425.6401386900194	613.8210419592262
0.04	0.5008149691355473	1.3280551755298973	1.9882393019896467	2.471366626143589	3.304034539255281	3.819305315582822	4.1889236234304095	4.093558537967734	5.708319697163942	5.943360827552015	12.688967042209196	17.15565899439003	23.71239537617886	30.765847705121068	41.826031469058556	45.45637039228365	50.24159268190374	52.48972520088314	59.598356742318884	101.08350791615311	186.9286136600998	235.7637315823288	279.814844909925	398.0161353130403	428.2355923126743	478.7348941400269	561.0728548553454	594.0579768051832
0.05	0.6372157169130506	1.2715168388721598	2.0603651723173235	2.4553307553243986	3.11514929562197	3.6615982716089266	4.499464493041233	4.941873682910208	5.608821951527755	5.162875140519624	13.052751879727944	19.248267816831056	25.83346992987068	31.24034608343955	37.792137243046824	44.57753531576506	56.97038781606766	54.02598523238369	62.38199465734031	121.32126186855571	195.69995850536696	254.28185152131982	295.6872517039227	380.08379339447924	449.2009607314401	487.9080336799897	529.1643603151712	654.2513007909586
0.06	0.6784735876945467	1.4385692510344272	1.962602563504137	2.8606379412261447	3.6536975062843853	4.285162553480535	4.636735648709526	5.799914513765364	5.850736060517425	6.969245661989543	12.495720143786889	20.72696274073266	26.572667200925792	31.810773880389117	42.42504130604784	44.698958836669796	49.21627731867548	59.7397314856565	62.910261471970124	134.965575391917	222.95760157510492	253.88014791269933	366.3076287913386	440.94896315042075	491.95668707017103	500.11758417588646	297.356673814636	640.1286492697168
0.07	0.7455676247281178	1.5452329873886228	1.9696403907494848	3.016087279425784	3.4989250505962146	4.4180795390273495	4.598549888788554	5.677392360313975	6.863295803574526	7.597391342077797	14.37627123409594	23.520408417288728	28.43474234999224	36.12754838778835	40.72523679154655	52.98612703560713	59.343909118980875	70.642324528335	77.55831574283269	152.18790089738962	216.03265411538314	295.29197256792236	326.87423689579794	446.14835584936407	508.2746090934203	594.610008964034	644.8097243031073	758.9001007686903
0.08	0.7574733205298312	1.5812283555567659	2.3957053160306874	2.948775394327206	3.8190340957851543	4.557499136834634	5.569809586269489	6.389843309840255	6.95417700456335	7.423406835894683	15.957468997236454	23.995699179921687	27.669943390867893	34.91081362846315	47.491811810730255	53.95622541609645	59.6967399514984	70.92152713802855	80.02595145472442	157.83337968134012	235.45410060973506	283.71386782888953	405.23051778631026	464.0787643597843	502.8296667468915	568.8589666779139	678.7345225790904	715.6624686326253
0.09	0.8272067312288454	1.5292507749622297	2.354049183644486	3.2146960154282405	3.6754902422890745	4.487551532643926	5.5619971912168555	6.225434733112154	6.780707567195227	7.683923813013696	15.6731132661361	22.842727543576068	34.28051550585673	40.263364188494606	51.432728971632194	54.871762092288385	65.87381169140666	77.11335608142062	83.31348857651629	164.88224655481787	255.41456265815242	315.70085341735796	385.2348834237471	452.439787421354	620.0563117149649	644.8258867086389	717.6878009390424	830.9302543178185
